Source,Model,Raw_Text,Year,Price,Naval_Price
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2013.10 2494 銀 手自 0 282,000 B+ 98,902KM Y 4 2 油電",2013.10,282000,324300
SJ_202601.pdf,ES300,"ES300H ES300H 2014.03 2494 黑 手自 0 272,000 B 127,709KM Y 4 2 油電",2014.03,272000,312800
SJ_202601.pdf,ES300,"ES300H ES300H 2014.07 2494 黑 手自 12,200 170,000 C 257,090KM N 4 2 油電",2014.07,170000,195499
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2019.02 2487 黑 手自 0 920,000 B 118,326KM Y 4 2 油電",2019.02,920000,1058000
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2019.09 2487 黑 0 620,000 Y 油電",2019.09,620000,713000
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2020.10 2487 淺棕 手自 0 745,000 A 192,329KM Y 4 2 油電",2020.10,745000,856749
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2021.11 2487 黑 手自 0 894,000 B+ 90,397KM Y 4 2 油電",2021.11,894000,1028099
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2022.06 2487 黑 手自 0 1,246,000 A 56,298KM Y 4 2 油電",2022.06,1246000,1432900
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2022.10 2487 淺棕 手自 0 1,198,000 A 13,421KM Y 4 2 油電",2022.10,1198000,1377700
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2023.01 2487 黑 手自 0 1,282,000 A 67,221KM Y 4 2 油電",2023.01,1282000,1474300
SJ_202601.pdf,LEXUS,"ES300H LEXUS ES300H 2023.04 2487 淺棕 手自 0 1,218,000 A 61,311KM Y 4 2 油電",2023.04,1218000,1400700
SJ_202601.pdf,LEXUS,"ES350 LEXUS ES350 2014.01 3456 黑 手自 0 184,000 A 112,027KM Y 4 2 汽油",2014.01,184000,211599
SJ_202601.pdf,LEXUS,"GS250 LEXUS GS250 2012.03 2500 黑 手自 0 172,000 B 233,218KM Y 4 2 汽油",2012.03,172000,197799
SJ_202601.pdf,IS200,"IS200T IS200T 2015.08 1998 黑 手自 0 380,000 B+ 221,386KM Y 4 2 汽油",2015.08,380000,436999
SJ_202601.pdf,LEXUS,"IS200T LEXUSIS200T 2016.01 1998 淺棕 手自 0 398,000 B 221,761KM Y 4 2 汽油",2016.01,398000,457699
SJ_202601.pdf,LEXUS,"IS200T LEXUS IS200T 2016.07 1998 白 手自 0 510,000 B+ 155,044KM Y 4 2 汽油",2016.07,510000,586500
SJ_202601.pdf,IS200,"IS200T IS200T 2016.08 1998 淺棕 手自 0 364,000 B 258,862KM Y 4 2 汽油",2016.08,364000,418599
SJ_202601.pdf,IS250,"IS250 IS250 2009.07 2500 白 手自 0 159,000 B 66,257KM Y 4 2 汽油",2009.07,159000,182850
SJ_202601.pdf,LEXUS,"IS250 LEXUS IS250 2010.04 2500 黑 手自 0 142,000 B 107,648KM Y 4 2 汽油",2010.04,142000,163300
SJ_202601.pdf,LEXUS,"IS300 LEXUS IS300 2018.02 1998 白 手自 0 662,000 B 103,737KM Y 4 2 汽油",2018.02,662000,761299
SJ_202601.pdf,LEXUS,"IS300H LEXUS IS300H 2013.10 2494 灰 手自 0 350,000 A 92,243KM Y 4 2 油電",2013.10,350000,402499
SJ_202601.pdf,LEXUS,"IS300H LEXUS IS300H 2013.12 2494 銀 手自 0 271,000 A 183,201KM Y 4 2 油電",2013.12,271000,311650
SJ_202601.pdf,LEXUS,"IS300H LEXUS IS300H 2014.04 2494 淺棕 手自 0 449,000 B+ 120,489KM Y 4 2 油電",2014.04,449000,516349
SJ_202601.pdf,IS300,"IS300H LEDXU IS300H 2014.04 2494 淺棕 手自 0 380,000 B 110,532KM Y 4 2 油電",2014.04,380000,436999
SJ_202601.pdf,LEXUS,"IS300H LEXUS IS300H 2014.06 2494 灰 手自 0 355,000 A 145,533KM Y 4 2 油電",2014.06,355000,408249
SJ_202601.pdf,IS300,"IS300H IS300H 2014.12 2494 淺棕 手自 0 434,000 B 102,590KM Y 4 2 油電",2014.12,434000,499099
SJ_202601.pdf,IS300,"IS300H IS300H 2015.01 2494 白 手自 0 330,000 B 190,546KM Y 4 2 油電",2015.01,330000,379499
SJ_202601.pdf,LEXUS,"LM300H LEXUS LM300H 2023.03 2494 黑 手自 0 2,300,000 A 38,360KM Y 5 4 油電",2023.03,2300000,2645000
SJ_202601.pdf,LEXUS,"LS350 LEXUS LS350 2020.02 3456 黑 手自 0 1,311,000 A 19,381KM N 4 2 汽油",2020.02,1311000,1507649
SJ_202601.pdf,LEXUS,"LS460L LEXUS LS460L 2012.09 4608 黑 手自 0 203,000 B 234,948KM Y 4 2 汽油",2012.09,203000,233449
SJ_202601.pdf,LEXUS,"LS500H LEXUS LS500H 2018.12 3456 黑 手自 0 913,000 A 111,547KM Y 4 2 油電",2018.12,913000,1049950
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2018.01 1987 淺棕 手自 0 605,000 B 147,584KM Y 5 2 汽油",2018.01,605000,695750
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2018.02 1987 淺棕 手自 0 655,000 A 80,758KM Y 5 2 汽油",2018.02,655000,753250
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2018.07 1987 淺棕 手自 0 551,000 B+ 137,125KM Y 5 2 汽油",2018.07,551000,633650
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2018.12 1987 白 手自 300 724,000 A 71,860KM N 5 2 汽油",2018.12,724000,832599
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2019.02 1987 白 手自 0 640,000 A 178,862KM Y 5 2 汽油",2019.02,640000,736000
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2019.09 1987 白 手自 0 821,000 A 63,196KM Y 5 2 汽油",2019.09,821000,944149
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2021.04 1987 淺棕 手自 0 870,000 A 68,225KM Y 5 2 汽油",2021.04,870000,1000499
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2021.07 1987 淺棕 手自 0 830,000 A 81,393KM Y 5 2 汽油",2021.07,830000,954499
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2021.07 1987 白 手自 0 976,000 A 23,514KM Y 5 2 汽油",2021.07,976000,1122400
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2022.04 1987 白 手自 0 1,080,000 A 59,312KM Y 5 2 汽油",2022.04,1080000,1242000
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2023.01 1987 白 手自 0 1,239,000 B+ 31,182KM Y 5 2 汽油",2023.01,1239000,1424850
SJ_202601.pdf,LEXUS,"NX200 LEXUS NX200 2023.03 1987 淺棕 手自 0 1,260,000 A 28,624KM Y 5 2 汽油",2023.03,1260000,1449000
SJ_202601.pdf,NX200,"NX200T NX200T 2015.02 1998 白 手自 0 592,000 A 161,121KM Y 5 2 汽油",2015.02,592000,680800
SJ_202601.pdf,NX200,"NX200T NX200T 2015.12 1998 黑 手自 0 458,000 A 211,244KM Y 5 2 汽油",2015.12,458000,526700
SJ_202601.pdf,LEXUS,"NX200T LEXUSNX200T 2016.01 1998 白 手自 0 691,000 A 85,199KM Y 5 2 汽油",2016.01,691000,794649
SJ_202601.pdf,LEXUS,"NX200T LEXUSNX200T 2016.05 1998 白 手自 0 536,000 A 172,445KM Y 5 2 汽油",2016.05,536000,616400
SJ_202601.pdf,LEXUS,"NX200T LEXUS NX200T 2017.03 1998 淺棕 手自 0 572,000 B+ 136,270KM Y 5 2 汽油",2017.03,572000,657800
SJ_202601.pdf,LEXUS,"NX250 LEXUS NX250 2024.03 2487 白 手自 0 1,556,000 A+ 8,605KM Y 5 2 汽油",2024.03,1556000,1789399
SJ_202601.pdf,LEXUS,"NX300 LEXUS NX300 2017.09 1998 白 手自 0 436,000 C 256,614KM Y 5 2 汽油",2017.09,436000,501399
SJ_202601.pdf,LEXUS,"NX300 LEXUS NX300 2017.12 1998 白 手自 0 603,000 B 158,987KM Y 5 2 汽油",2017.12,603000,693450
SJ_202601.pdf,LEXUS,"NX300 LEXUS NX300 2019.09 1998 白 手自 0 895,000 A 104,607KM Y 5 2 汽油",2019.09,895000,1029249
SJ_202601.pdf,LEXUS,"NX300H LEXUS NX300H 2015.02 2494 白 手自 0 511,000 A 155,092KM Y 5 2 油電",2015.02,511000,587650
SJ_202601.pdf,LEXUS,"NX300H LEXUS NX300H 2015.04 2494 銀 手自 0 505,000 B+ 133,349KM Y 5 2 油電",2015.04,505000,580750
SJ_202601.pdf,LEXUS,"RX200T LEXUSRX200T 2016.05 1998 淺棕 手自 0 792,000 A 98,226KM Y 5 2 汽油",2016.05,792000,910799
SJ_202601.pdf,LEXUS,"RX200T LEXUSRX200T 2016.11 1998 銀 手自 0 691,000 C 80,285KM Y 5 2 汽油",2016.11,691000,794649
SJ_202601.pdf,LEXUS,"RX200T LEXUS RX200T 2017.03 1998 淺棕 手自 0 830,000 A 36,778KM Y 5 2 汽油",2017.03,830000,954499
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2012.09 2672 黑 手自 0 184,000 B 258,590KM Y 5 2 汽油",2012.09,184000,211599
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2012.11 2672 黑 手自 0 230,000 A 222,277KM Y 5 2 汽油",2012.11,230000,264500
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2013.01 2672 灰 手自 0 215,000 A 205,752KM Y 5 2 汽油",2013.01,215000,247249
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2013.01 2672 灰 手自 0 294,000 A 145,689KM Y 5 2 汽油",2013.01,294000,338100
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2013.05 2672 白 手自 0 258,000 B+ 177,602KM Y 5 2 汽油",2013.05,258000,296700
SJ_202601.pdf,LEXUS,"RX270 LEXUS RX270 2014.06 2672 黑 手自 0 395,000 A 55,251KM Y 5 2 汽油",2014.06,395000,454249
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2018.02 1998 淺棕 手自 0 858,000 A 112,770KM Y 5 2 汽油",2018.02,858000,986699
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2019.04 1998 淺棕 手自 0 1,029,000 A 40,441KM Y 5 2 汽油",2019.04,1029000,1183350
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2019.06 1998 白 手自 0 910,000 B 97,115KM Y 5 2 汽油",2019.06,910000,1046499
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2019.11 1998 白 手自 0 950,000 A 115,168KM Y 5 2 汽油",2019.11,950000,1092500
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2020.01 1998 白 手自 0 884,000 B+ 143,441KM Y 5 2 汽油",2020.01,884000,1016599
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2020.05 1998 淺棕 手自 0 985,000 B 117,726KM Y 5 2 汽油",2020.05,985000,1132750
SJ_202601.pdf,LEXUS,"RX300 LEXUS RX300 2021.01 1998 黑 手自 0 1,160,000 A 95,745KM Y 5 2 汽油",2021.01,1160000,1334000
SJ_202601.pdf,LEXUS,"RX350 LEXUS RX350 2009.05 3456 銀 手自 0 162,000 B 272,737KM Y 5 4 汽油",2009.05,162000,186300
SJ_202601.pdf,LEXUS,"RX350 LEXUS RX350 2010.01 3456 銀 手自 0 166,000 B+ 183,125KM Y 5 4 汽油",2010.01,166000,190899
SJ_202601.pdf,LEXUS,"RX350 LEXUSRX350 2016.05 3456 棕 手自 0 530,000 C 95,726KM Y 5 4 汽油",2016.05,530000,609500
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2009.05 3456 深灰 手自 0 111,000 A 155,997KM Y 5 4 油電",2009.05,111000,127649
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2011.01 3456 黑 手自 0 146,000 A 169,269KM Y 5 4 油電",2011.01,146000,167900
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2012.02 3456 黑 手自 0 150,000 B+ 147,364KM Y 5 4 油電",2012.02,150000,172500
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2012.08 3456 銀 手自 0 185,000 A 137,174KM Y 5 4 油電",2012.08,185000,212749
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2012.09 3456 銀 手自 0 174,000 A 132,057KM Y 5 4 油電",2012.09,174000,200099
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2012.11 3456 銀 手自 0 107,000 C 255,735KM Y 5 4 油電",2012.11,107000,123049
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2013.01 3456 黑 手自 0 120,000 B 258,290KM Y 5 4 油電",2013.01,120000,138000
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2014.06 3456 白 手自 0 320,000 A 106,719KM Y 5 4 油電",2014.06,320000,368000
SJ_202601.pdf,LEXUS,"RX450H LEXUS RX450H 2019.04 3456 黑 手自 0 907,000 B+ 55,171KM Y 5 4 油電",2019.04,907000,1043049
SJ_202601.pdf,LEXUS,"UX200 LEXUS UX200 2019.02 1987 白 手自 0 712,000 A 96,706KM Y 5 2 汽油",2019.02,712000,818799
SJ_202601.pdf,LEXUS,"UX200 LEXUS UX200 2019.04 1987 白 手自 0 753,000 A 57,411KM N 5 2 汽油",2019.04,753000,865949
SJ_202601.pdf,LEXUS,"UX200 LEXUS UX200 2019.05 1987 白 手自 0 645,000 B 98,948KM Y 5 2 汽油",2019.05,645000,741750
SJ_202601.pdf,LEXUS,"UX200 LEXUS UX200 2021.04 1987 白 手自 0 944,000 A 39,003KM Y 5 2 汽油",2021.04,944000,1085600
SJ_202601.pdf,LEXUS,"UX200 LEXUS UX200 2022.11 1987 白 手自 0 766,000 C 69,398KM Y 5 2 汽油",2022.11,766000,880899
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2019.11 1987 白 手自 0 666,000 B+ 66,610KM Y 5 2 油電",2019.11,666000,765899
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2020.09 1987 白 手自 0 655,000 A 122,431KM Y 5 2 油電",2020.09,655000,753250
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2021.01 1987 淺棕 手自 0 811,000 A 48,527KM Y 5 2 油電",2021.01,811000,932649
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2021.03 1987 白 手自 0 826,000 A 46,425KM Y 5 2 油電",2021.03,826000,949899
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2021.06 1987 灰 手自 0 660,000 B 99,342KM Y 5 2 油電",2021.06,660000,758999
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2022.06 1987 白 手自 0 903,000 A 33,098KM Y 5 2 油電",2022.06,903000,1038449
SJ_202601.pdf,LEXUS,"UX250H LEXUS UX250H 2023.04 1987 白 手自 0 956,000 A 7,964KM Y 5 2 油電",2023.04,956000,1099400
SJ_202601.pdf,LEXUS,"UX300H LEXUS UX300H 2025.03 1987 黑 自 0 868,000 C 2,970KM Y 5 2 油電",2025.03,868000,998199
SJ_202601.pdf,TOYOTA,"ALPHARD TOYOTA ALPHARD 2010.09 3456 白 手自 0 401,000 B 94,126KM Y 5 2 汽油",2010.09,401000,461149
SJ_202601.pdf,TOYOTA,"ALPHARD TOYOTA ALPHARD 2020.09 2494 黑 手自 0 1,546,000 A 80,382KM Y 5 4 油電",2020.09,1546000,1777899
SJ_202601.pdf,TOYOTA,"ALPHARD TOYOTA ALPHARD 2023.03 2494 黑 手自 0 1,800,000 A 119,172KM Y 5 4 油電",2023.03,1800000,2069999
SJ_202601.pdf,ALTIS,"ALTIS ZE1EPE 2004.12 1794 黑 自 0 43,000 B 185,916KM Y 4 2 汽油",2004.12,43000,49449
SJ_202601.pdf,ALTIS,"ALTIS ZE1EPE 2005.09 1794 銀 自 0 40,000 B 148,922KM Y 4 2 汽油",2005.09,40000,46000
SJ_202601.pdf,ALTIS,"ALTIS ZZE142L-GEPDKR 2009.11 1794 銀 手自 0 85,000 C 60,577KM Y 4 2 汽油",2009.11,85000,97749
SJ_202601.pdf,ALTIS,"ALTIS ZZE142L-GEPDKR 2010.02 1794 白 手自 0 32,000 B 353,450KM Y 4 2 汽油",2010.02,32000,36800
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2011.04 1798 銀 手自 0 92,000 C 146,149KM Y 4 2 汽油",2011.04,92000,105799
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2011.07 1798 灰 手自 0 105,000 B 103,777KM Y 4 2 汽油",2011.07,105000,120749
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2011.08 1798 銀 手自 0 112,000 A 121,386KM Y 4 2 汽油",2011.08,112000,128799
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.01 1798 白 手自 0 95,000 B 185,303KM Y 4 2 汽油",2012.01,95000,109249
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.01 1798 深藍 手自 0 48,000 B 280,898KM Y 4 2 汽油",2012.01,48000,55199
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.03 1798 白 手自 0 156,000 A 87,060KM Y 4 2 汽油",2012.03,156000,179400
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.04 1798 灰 手自 0 89,000 B 205,384KM Y 4 2 汽油",2012.04,89000,102349
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.05 1798 白 手自 0 102,000 A 221,663KM Y 4 2 汽油",2012.05,102000,117299
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.07 1798 白 手自 0 35,000 B 330,725KM Y 4 2 汽油/LPG",2012.07,35000,40250
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.08 1798 白 手自 0 115,000 A 141,634KM Y 4 2 汽油",2012.08,115000,132250
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.09 1798 白 手自 0 138,000 B 138,860KM Y 4 2 汽油",2012.09,138000,158700
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.11 1798 白 手自 0 122,000 B+ 166,029KM Y 4 2 汽油",2012.11,122000,140300
SJ_202601.pdf,ALTIS,"ALTIS ZRE142L-GEXEKR 2012.11 1798 灰 手自 0 159,000 B 67,537KM Y 4 2 汽油",2012.11,159000,182850
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2013.10 1798 銀 手自 0 107,000 C 364,169KM Y 4 2 汽油",2013.10,107000,123049
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.01 1798 黑 手自 85,020 60,000 C 205,869KM N 4 2 汽油",2014.01,85020,97772
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.02 1798 灰 手自 0 121,000 B+ 177,408KM N 4 2 汽油",2014.02,121000,139150
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.03 1798 白 手自 0 171,000 B 154,150KM Y 4 2 汽油",2014.03,171000,196649
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.04 1798 銀 手自 0 73,000 C 271,667KM N 4 2 汽油",2014.04,73000,83950
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.04 1798 白 手自 0 131,000 C 168,139KM Y 4 2 汽油",2014.04,131000,150650
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.05 1798 白 手自 0 153,000 B 208,041KM Y 4 2 汽油",2014.05,153000,175950
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.05 1798 黑 手自 0 135,000 B 206,912KM Y 4 2 汽油",2014.05,135000,155250
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.06 1798 銀 手自 0 245,000 B 28,435KM Y 4 2 汽油",2014.06,245000,281750
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.06 1798 灰 手自 0 141,000 B 213,322KM Y 4 2 汽油",2014.06,141000,162150
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.07 1798 灰 手自 0 130,000 C 149,184KM Y 4 2 汽油",2014.07,130000,149500
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2014.07 1798 白 手自 0 198,000 A 146,259KM Y 4 2 汽油",2014.07,198000,227699
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.08 1798 白 手自 6,300 85,000 B 307,116KM N 4 2 汽油",2014.08,85000,97749
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.09 1798 黑 手自 0 139,000 B 201,143KM Y 4 2 汽油",2014.09,139000,159850
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2014.10 1798 白黑 手自 0 142,000 B 163,460KM Y 4 2 汽油",2014.10,142000,163300
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2014.11 1798 黑 手自 0 191,000 A 152,813KM Y 4 2 汽油",2014.11,191000,219649
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2014.12 1798 灰 手自 0 173,000 A 186,983KM Y 4 2 汽油",2014.12,173000,198949
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.03 1798 灰 手自 0 105,000 B 329,892KM Y 4 2 汽油",2015.03,105000,120749
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.03 1798 黑 手自 30,200 90,000 C 196,336KM N 4 2 汽油",2015.03,90000,103499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.03 1798 灰 手自 204,020 40,000 C.W 235,620KM N 4 2 汽油",2015.03,204020,234622
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.03 1798 黑 手自 0 253,000 A 94,790KM Y 4 2 汽油",2015.03,253000,290950
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.05 1798 白 手自 12,920 105,000 C 191,649KM N 4 2 汽油",2015.05,105000,120749
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.05 1798 灰 手自 0 171,000 B 221,964KM Y 4 2 汽油",2015.05,171000,196649
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.06 1798 白 手自 3,826 81,000 C 218,619KM N 4 2 汽油",2015.06,81000,93150
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.06 1798 黃 手自 0 31,000 C 487,077KM N 4 2 汽油",2015.06,31000,35650
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.07 1798 白 手自 1,100 114,000 C 199,412KM N 4 2 汽油",2015.07,114000,131100
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.10 1798 黑 手自 0 140,000 B 161,398KM N 4 2 汽油",2015.10,140000,161000
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.10 1798 白 手自 36,377 50,000 B 229,851KM N 4 2 汽油",2015.10,50000,57499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.11 1798 白 手自 0 250,000 A 74,315KM Y 4 2 汽油",2015.11,250000,287500
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2015.12 1798 銀 手自 0 223,000 A 124,544KM Y 4 2 汽油",2015.12,223000,256449
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2015.12 1798 白 手自 0 210,000 A 190,852KM Y 4 2 汽油",2015.12,210000,241499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2016.01 1798 黃 手自 800 36,000 C 472,628KM N 4 2 汽油",2016.01,36000,41400
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.01 1798 白 手自 0 237,000 A 108,693KM Y 4 2 汽油",2016.01,237000,272550
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.01 1798 白 手自 0 160,000 B 242,036KM Y 4 2 汽油",2016.01,160000,184000
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.01 1798 白 手自 0 226,000 B 174,302KM Y 4 2 汽油",2016.01,226000,259899
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.03 1798 白 手自 23,120 110,000 B 242,720KM N 4 2 汽油",2016.03,110000,126499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.04 1798 白 手自 15,520 146,000 A 156,437KM N 4 2 汽油",2016.04,146000,167900
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2016.06 1798 白 手自 0 190,000 C 106,711KM Y 4 2 汽油",2016.06,190000,218499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.07 1798 灰 手自 0 210,000 A 158,095KM Y 4 2 汽油",2016.07,210000,241499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.09 1798 白 手自 900 86,000 B 339,933KM N 4 2 汽油",2016.09,86000,98899
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2016.10 1798 銀 手自 0 212,000 B 158,692KM Y 4 2 汽油",2016.10,212000,243799
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.10 1798 黑 手自 0 150,000 B+ 235,489KM Y 4 2 汽油",2016.10,150000,172500
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.11 1798 白 手自 0 240,000 B 155,785KM Y 4 2 汽油",2016.11,240000,276000
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2016.12 1798 白 手自 0 39,000 N 9,999,999KM N 4 2 汽油",2016.12,39000,44850
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.01 1798 銀 手自 0 276,000 A 22,152KM Y 4 2 汽油",2017.01,276000,317400
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2017.01 1798 白 手自 0 242,000 A 135,117KM Y 4 2 汽油",2017.01,242000,278300
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.01 1798 灰 手自 0 187,000 B 192,153KM Y 4 2 汽油",2017.01,187000,215049
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2017.03 1798 黑 手自 18,500 133,000 B 187,724KM N 4 2 汽油",2017.03,133000,152950
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.03 1798 白 手自 1,200 141,000 C 151,675KM N 4 2 汽油",2017.03,141000,162150
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.04 1798 灰 手自 0 280,000 B+ 27,642KM Y 4 2 汽油",2017.04,280000,322000
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.04 1798 銀 手自 0 110,000 A 280,372KM Y 4 2 汽油",2017.04,110000,126499
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2017.05 1798 銀 手自 0 230,000 A 155,211KM Y 4 2 汽油",2017.05,230000,264500
SJ_202601.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.06 1798 銀 手自 0 130,000 A 206,694KM Y 4 2 汽油",2017.06,130000,149500
